worker_id,site_id,first_name,last_name,role,department,employment_type,start_date
350,2,Phyllis,James,Drill & Blast Technician,Drill & Blast,FIFO,2026-04-24
351,2,Christopher,Murphy,Electrical Engineer,Engineering,Full-time,2024-05-23
352,2,Brandon,White,Shift Supervisor,Mining Operations,Contractor,2022-12-30
353,2,Christopher,Gallagher,Shift Supervisor,Mining Operations,Contractor,2019-10-04
354,2,John,Dunn,Safety Officer,Engineering,Contractor,2025-06-19
355,2,Kelsey,Ryan,Drill & Blast Technician,Mining Operations,Full-time,2023-05-25
356,2,Toni,Norton,Maintenance Technician,Processing,Contractor,2016-09-11
357,2,Teresa,Mcbride,Safety Officer,Logistics,Full-time,2017-08-21
358,2,Austin,Callahan,Electrical Engineer,Engineering,Contractor,2023-12-17
359,2,Antonio,Carey,Processing Plant Operator,Safety & Environment,FIFO,2023-10-25
360,2,Steven,Miller,Shift Supervisor,Engineering,Contractor,2017-12-15
361,2,Ebony,Anderson,Geologist,Mining Operations,Full-time,2019-01-21
362,2,Michael,Michael,Maintenance Technician,Maintenance,Contractor,2019-03-23
363,2,Sherri,Robinson,Safety Officer,Mining Operations,Contractor,2024-08-21
364,2,Brian,Davis,Surface Operator,Safety & Environment,Full-time,2018-08-29
365,2,Carrie,Ruiz,Maintenance Technician,Mining Operations,Full-time,2019-05-02
366,2,Jennifer,Harris,Underground Miner,Processing,Full-time,2016-12-28
367,2,Brandy,Perez,Safety Officer,Maintenance,Full-time,2018-05-13
368,2,Thomas,Gomez,Safety Officer,Drill & Blast,Contractor,2021-04-26
369,2,Karen,Brown,Drill & Blast Technician,Maintenance,Full-time,2019-06-25
370,2,Christopher,Lewis,Geologist,Engineering,Full-time,2016-09-16
371,2,Meghan,Guzman,Haul Truck Operator,Safety & Environment,FIFO,2018-11-20
372,2,Denise,Perkins,Drill & Blast Technician,Maintenance,Full-time,2023-03-15
373,2,Jorge,Carter,Maintenance Technician,Safety & Environment,Full-time,2019-09-09
374,2,Michael,Ruiz,Underground Miner,Engineering,Full-time,2017-07-17
375,2,Tyler,Buchanan,Maintenance Technician,Logistics,Contractor,2023-07-01
376,2,Denise,Jennings,Surface Operator,Safety & Environment,FIFO,2022-04-06
377,2,Michael,Thomas,Geologist,Processing,Contractor,2017-12-29
378,2,Janet,Ortiz,Safety Officer,Logistics,Full-time,2019-04-04
379,2,Michael,Cervantes,Maintenance Technician,Maintenance,FIFO,2021-11-26
380,2,Ashley,Wilson,Shift Supervisor,Mining Operations,Full-time,2024-12-06
381,2,Jeff,Melton,Geologist,Processing,Contractor,2018-06-17
382,2,Rhonda,Shaffer,Maintenance Technician,Mining Operations,FIFO,2021-07-09
383,2,Troy,Pearson,Safety Officer,Processing,Full-time,2026-03-04
384,2,Robin,Cruz,Underground Miner,Drill & Blast,Contractor,2022-04-06
385,2,John,Salinas,Maintenance Technician,Engineering,Contractor,2025-02-16
386,2,Jessica,Rodriguez,Geologist,Engineering,Full-time,2025-03-15
387,2,Abigail,Clark,Haul Truck Operator,Drill & Blast,Full-time,2026-05-25
388,2,Tammy,Patterson,Drill & Blast Technician,Logistics,Full-time,2016-07-30
389,2,Olivia,Peterson,Underground Miner,Processing,Contractor,2019-06-29
390,2,Amy,Bell,Underground Miner,Drill & Blast,Full-time,2022-11-13
391,2,Anthony,Strickland,Drill & Blast Technician,Mining Operations,FIFO,2022-12-02
392,2,Kim,Jones,Electrical Engineer,Logistics,Full-time,2023-01-06
393,2,Mike,Owens,Haul Truck Operator,Maintenance,Contractor,2024-07-01
394,2,Sean,Dennis,Electrical Engineer,Drill & Blast,Contractor,2025-10-15
395,2,Richard,Powell,Maintenance Technician,Engineering,Full-time,2024-11-06
396,2,Michael,Wilson,Shift Supervisor,Engineering,Full-time,2016-10-23
397,2,David,Little,Electrical Engineer,Engineering,Full-time,2021-10-20
398,2,Madeline,Walker,Surface Operator,Maintenance,Contractor,2016-10-15
399,2,Eric,Brennan,Haul Truck Operator,Engineering,Contractor,2017-05-30
400,2,Nicholas,Rubio,Safety Officer,Engineering,FIFO,2018-01-19
401,2,Amanda,Lynn,Electrical Engineer,Mining Operations,Contractor,2018-11-08
402,2,Adam,Carrillo,Underground Miner,Processing,Contractor,2021-02-01
403,2,Jodi,Porter,Shift Supervisor,Processing,Contractor,2017-10-22
404,2,Diane,Parker,Maintenance Technician,Drill & Blast,Full-time,2023-02-21
405,2,Alyssa,Burns,Electrical Engineer,Mining Operations,Contractor,2025-07-08
406,2,Henry,Watts,Shift Supervisor,Mining Operations,Contractor,2020-08-22
407,2,Robert,Pratt,Processing Plant Operator,Processing,FIFO,2021-05-03
408,2,Anne,Joseph,Haul Truck Operator,Logistics,Full-time,2026-01-31
409,2,Gregory,Hall,Shift Supervisor,Logistics,Full-time,2018-12-18
410,2,Kelly,Mcintyre,Safety Officer,Mining Operations,Full-time,2021-03-21
411,2,James,Jones,Underground Miner,Processing,FIFO,2019-05-22
412,2,Michael,Johnson,Surface Operator,Mining Operations,Full-time,2020-12-13
413,2,John,Stanton,Processing Plant Operator,Maintenance,Full-time,2020-02-15
414,2,Shannon,Evans,Electrical Engineer,Logistics,FIFO,2018-04-13
415,2,Jennifer,Thomas,Processing Plant Operator,Safety & Environment,Contractor,2021-01-10
416,2,William,Jones,Drill & Blast Technician,Safety & Environment,Contractor,2016-07-16
417,2,Taylor,Stanley,Shift Supervisor,Drill & Blast,Full-time,2020-08-08
418,2,Derrick,Schneider,Maintenance Technician,Mining Operations,Contractor,2025-09-24
419,2,Karen,Perez,Haul Truck Operator,Safety & Environment,Full-time,2017-09-13
420,2,Amy,Phillips,Haul Truck Operator,Engineering,Full-time,2018-05-03
421,2,Robert,Wright,Electrical Engineer,Drill & Blast,FIFO,2019-09-01
422,2,Bradley,Rowe,Electrical Engineer,Mining Operations,Full-time,2016-09-19
423,2,Joseph,Stephens,Haul Truck Operator,Mining Operations,FIFO,2024-06-28
424,2,Jessica,Pearson,Shift Supervisor,Mining Operations,Contractor,2025-03-23
425,2,Sherri,Walker,Geologist,Mining Operations,Full-time,2017-08-16
426,2,Charles,Perry,Electrical Engineer,Maintenance,FIFO,2025-04-14
427,2,Robert,Jones,Geologist,Maintenance,Full-time,2022-06-29
428,2,Edward,Bennett,Processing Plant Operator,Maintenance,Contractor,2017-06-04
429,2,Jacob,Jones,Haul Truck Operator,Processing,Contractor,2024-02-21
430,2,David,Cook,Geologist,Mining Operations,Full-time,2018-08-29
431,2,Stephen,Martinez,Drill & Blast Technician,Maintenance,Contractor,2019-03-08
432,2,Danielle,Robinson,Drill & Blast Technician,Mining Operations,Contractor,2021-02-14
433,2,Susan,Tate,Underground Miner,Maintenance,Full-time,2024-07-26
434,2,Donna,Hill,Haul Truck Operator,Drill & Blast,Full-time,2021-05-24
435,2,Sonya,Bright,Drill & Blast Technician,Processing,Full-time,2021-06-07
436,2,Franklin,Olson,Safety Officer,Drill & Blast,Full-time,2023-03-31
437,2,Jenna,Jimenez,Surface Operator,Safety & Environment,Full-time,2018-11-12
438,2,Christopher,Garrett,Electrical Engineer,Drill & Blast,Contractor,2021-12-12
439,2,Ashley,Richard,Shift Supervisor,Drill & Blast,Full-time,2025-10-11
440,2,Kelly,Hawkins,Geologist,Mining Operations,Contractor,2018-03-14
441,2,Stephanie,Dennis,Processing Plant Operator,Processing,Full-time,2018-10-10
442,2,Desiree,Gray,Underground Miner,Mining Operations,FIFO,2023-05-24
443,2,Ronnie,Andrews,Safety Officer,Safety & Environment,Contractor,2023-03-31
444,2,Matthew,Shelton,Shift Supervisor,Logistics,FIFO,2017-10-23
445,2,Cynthia,Stevenson,Surface Operator,Mining Operations,Full-time,2018-10-03
446,2,Edward,Hardin,Drill & Blast Technician,Mining Operations,Full-time,2018-03-25
447,2,Valerie,Harris,Geologist,Logistics,Contractor,2025-10-22
448,2,Randy,Smith,Electrical Engineer,Safety & Environment,FIFO,2021-03-05
449,2,Tammy,Kelley,Processing Plant Operator,Processing,Full-time,2022-08-25
450,2,Michael,Carson,Geologist,Safety & Environment,Full-time,2025-11-16
451,2,Cindy,Wang,Surface Operator,Engineering,Contractor,2022-02-03
452,2,Laura,Smith,Processing Plant Operator,Logistics,FIFO,2018-11-22
453,2,Alicia,Allen,Safety Officer,Safety & Environment,FIFO,2019-04-14
454,2,Cynthia,Jones,Safety Officer,Processing,FIFO,2024-01-08
455,2,Nancy,Mccall,Safety Officer,Safety & Environment,Contractor,2019-05-30
456,2,Pamela,Hopkins,Electrical Engineer,Safety & Environment,Full-time,2024-05-07
457,2,Russell,Carter,Maintenance Technician,Processing,FIFO,2016-11-02
458,2,Debbie,Davis,Shift Supervisor,Mining Operations,Full-time,2018-08-14
459,2,Emily,Carter,Surface Operator,Mining Operations,Full-time,2018-02-21
460,2,Susan,Kidd,Electrical Engineer,Engineering,Full-time,2019-01-24
461,2,Christopher,Decker,Underground Miner,Drill & Blast,FIFO,2018-05-20
462,2,Frederick,Terrell,Processing Plant Operator,Processing,Contractor,2022-11-24
463,2,Michael,Kim,Safety Officer,Processing,FIFO,2026-02-20
464,2,Kristi,King,Safety Officer,Engineering,FIFO,2019-06-30
465,2,Tammy,Hale,Underground Miner,Processing,Contractor,2017-08-08
466,2,Robert,Guerrero,Electrical Engineer,Mining Operations,Contractor,2023-05-07
467,2,Travis,Rios,Haul Truck Operator,Maintenance,Contractor,2018-05-10
468,2,Diane,Roberts,Haul Truck Operator,Engineering,Full-time,2022-11-19
469,2,Kelly,Wilson,Processing Plant Operator,Processing,Full-time,2019-07-29
470,2,Hannah,Sharp,Maintenance Technician,Drill & Blast,Full-time,2025-01-10
471,2,Kenneth,Tran,Safety Officer,Engineering,Contractor,2024-03-18
472,2,Joann,Robles,Geologist,Drill & Blast,Contractor,2024-08-08
473,2,Wendy,Sandoval,Processing Plant Operator,Mining Operations,Contractor,2017-12-26
474,2,Adrian,Murray,Maintenance Technician,Mining Operations,Full-time,2024-08-06
475,2,Scott,Scott,Maintenance Technician,Processing,Full-time,2019-04-22
476,2,Richard,Haas,Drill & Blast Technician,Engineering,Full-time,2022-11-15
477,2,Timothy,Tucker,Safety Officer,Mining Operations,Full-time,2017-09-13
478,2,Joseph,Sanchez,Underground Miner,Mining Operations,Contractor,2017-06-12
479,2,Douglas,Patel,Haul Truck Operator,Safety & Environment,Full-time,2021-08-12
480,3,Kim,Snyder,Drill & Blast Technician,Processing,Full-time,2020-11-13
481,3,Crystal,Kelly,Electrical Engineer,Engineering,FIFO,2023-04-07
482,3,Angela,Johnson,Geologist,Mining Operations,FIFO,2017-08-11
483,3,Lisa,Miller,Drill & Blast Technician,Maintenance,Contractor,2019-11-13
484,3,Jesse,Pham,Underground Miner,Logistics,Full-time,2019-03-25
485,3,Abigail,Davis,Shift Supervisor,Logistics,Full-time,2020-05-16
486,3,Kelly,Perkins,Geologist,Safety & Environment,Full-time,2019-05-28
487,3,Robin,Wilcox,Haul Truck Operator,Engineering,Contractor,2017-10-07
488,3,Nancy,Gallagher,Electrical Engineer,Safety & Environment,Full-time,2025-06-08
489,3,Michelle,Wolf,Geologist,Safety & Environment,Contractor,2018-07-26
490,3,Terri,Washington,Maintenance Technician,Mining Operations,Full-time,2017-04-16
491,3,Rachel,Gonzalez,Geologist,Mining Operations,Full-time,2025-06-19
492,3,Seth,Simpson,Maintenance Technician,Maintenance,Contractor,2025-07-28
493,3,Melanie,Garrison,Maintenance Technician,Processing,Full-time,2025-07-31
494,3,Jonathan,Boyd,Underground Miner,Safety & Environment,Contractor,2020-03-03
495,3,Elizabeth,Adams,Drill & Blast Technician,Maintenance,Full-time,2021-07-04
496,3,Adam,Rogers,Haul Truck Operator,Drill & Blast,Contractor,2019-10-21
497,3,Chad,Carter,Electrical Engineer,Mining Operations,Full-time,2020-09-10
498,3,Rachel,Dawson,Underground Miner,Safety & Environment,Full-time,2024-05-10
499,3,Christopher,Wilson,Surface Operator,Engineering,Full-time,2024-03-19
500,3,Bradley,Ward,Safety Officer,Drill & Blast,Full-time,2023-03-08
501,3,Christopher,Hull,Safety Officer,Processing,Full-time,2022-06-04
502,3,Amber,Mccarthy,Underground Miner,Processing,Full-time,2022-04-20
503,3,Joseph,Johnson,Geologist,Safety & Environment,FIFO,2026-05-03
504,3,Tamara,Anderson,Electrical Engineer,Mining Operations,Full-time,2025-07-01
505,3,Kenneth,Rodriguez,Surface Operator,Maintenance,Full-time,2022-01-29
506,3,Jamie,Williams,Safety Officer,Drill & Blast,Full-time,2022-06-13
507,3,Cody,Stone,Maintenance Technician,Logistics,Full-time,2017-01-28
508,3,Jonathan,Thomas,Electrical Engineer,Engineering,Full-time,2025-10-09
509,3,James,Mendez,Processing Plant Operator,Logistics,Full-time,2023-12-17
510,3,Jesse,Russo,Processing Plant Operator,Maintenance,FIFO,2024-09-11
511,3,Stephanie,Carter,Electrical Engineer,Processing,Contractor,2024-01-08
512,3,Marvin,Harris,Drill & Blast Technician,Maintenance,Full-time,2018-04-18
513,3,Andrew,Moss,Maintenance Technician,Maintenance,Full-time,2021-03-27
514,3,Miguel,Perez,Drill & Blast Technician,Engineering,Contractor,2022-04-24
515,3,Adam,Davis,Surface Operator,Maintenance,FIFO,2021-05-02
516,3,Tiffany,Bass,Shift Supervisor,Safety & Environment,Contractor,2021-08-09
517,3,Jonathan,Barrett,Geologist,Safety & Environment,Contractor,2016-11-08
518,3,Cameron,Tucker,Geologist,Logistics,Contractor,2017-08-28
519,3,Thomas,Smith,Geologist,Processing,FIFO,2017-07-02
520,3,Randy,Hanson,Electrical Engineer,Maintenance,Full-time,2018-08-23
521,3,Drew,Rivera,Shift Supervisor,Safety & Environment,Contractor,2025-04-01
522,3,Latoya,Tyler,Maintenance Technician,Drill & Blast,Full-time,2017-05-16
523,3,Jesse,Anderson,Processing Plant Operator,Mining Operations,Full-time,2024-10-17
524,3,Diana,Carter,Shift Supervisor,Mining Operations,Full-time,2023-08-16
525,3,Sherry,Alvarez,Maintenance Technician,Mining Operations,Contractor,2020-02-23
526,3,Tracy,Bennett,Surface Operator,Drill & Blast,Contractor,2025-12-26
527,3,Joseph,Shah,Safety Officer,Safety & Environment,Contractor,2026-03-14
528,3,Stephen,Castillo,Underground Miner,Safety & Environment,FIFO,2021-01-20
529,3,John,Salinas,Geologist,Logistics,Full-time,2024-12-26
530,3,Wanda,Frederick,Geologist,Safety & Environment,Contractor,2022-02-19
531,3,David,Martin,Underground Miner,Safety & Environment,Full-time,2025-02-26
532,3,Sarah,Shepherd,Electrical Engineer,Logistics,Full-time,2024-11-06
533,3,Donna,Orozco,Drill & Blast Technician,Mining Operations,Full-time,2018-07-24
534,3,Bradley,Bullock,Shift Supervisor,Safety & Environment,Contractor,2023-08-10
535,3,Jill,Jackson,Geologist,Maintenance,Full-time,2018-04-12
536,3,Matthew,Johnston,Maintenance Technician,Safety & Environment,Full-time,2019-09-20
537,3,James,Vasquez,Electrical Engineer,Logistics,Contractor,2019-05-19
538,3,Richard,Garcia,Electrical Engineer,Mining Operations,Full-time,2021-11-19
539,3,Natalie,West,Processing Plant Operator,Logistics,Full-time,2022-07-14
540,3,Richard,Burnett,Maintenance Technician,Logistics,FIFO,2020-05-31
541,3,Adam,Strong,Geologist,Engineering,Full-time,2018-03-10
542,3,Wendy,Petty,Surface Operator,Drill & Blast,Contractor,2022-03-19
543,3,Richard,Lawson,Electrical Engineer,Processing,FIFO,2017-04-10
544,3,Benjamin,Thomas,Safety Officer,Maintenance,Contractor,2023-07-22
545,3,Scott,Pacheco,Surface Operator,Processing,Contractor,2022-01-29
546,3,Robert,Brown,Electrical Engineer,Engineering,Full-time,2018-05-03
547,3,Victoria,Wagner,Processing Plant Operator,Mining Operations,Contractor,2024-09-14
548,3,Jeffrey,Martin,Safety Officer,Drill & Blast,Full-time,2023-04-17
549,3,Lori,Parker,Electrical Engineer,Processing,Full-time,2019-05-30
550,3,Maria,Calhoun,Haul Truck Operator,Processing,FIFO,2020-06-07
551,3,Michael,Boyd,Shift Supervisor,Maintenance,Full-time,2022-03-24
552,3,Stephanie,Mendez,Drill & Blast Technician,Maintenance,Full-time,2018-12-12
553,3,Gregory,Williams,Surface Operator,Drill & Blast,Contractor,2025-05-06
554,3,Jeremiah,Gibbs,Processing Plant Operator,Mining Operations,Contractor,2022-11-17
555,3,Nancy,Martinez,Geologist,Maintenance,Contractor,2024-10-25
556,3,Colleen,Spears,Drill & Blast Technician,Maintenance,Full-time,2024-04-06
557,3,Daniel,Davis,Geologist,Engineering,FIFO,2025-04-22
558,3,Danielle,Mendez,Shift Supervisor,Mining Operations,Full-time,2023-04-12
559,3,Rebecca,Mcbride,Haul Truck Operator,Safety & Environment,Contractor,2017-07-05
560,3,Jose,Castro,Shift Supervisor,Maintenance,Contractor,2018-06-28
561,3,Cathy,Thompson,Maintenance Technician,Engineering,Contractor,2026-02-25
562,3,David,Prince,Haul Truck Operator,Processing,Contractor,2018-10-25
563,3,Daniel,Mccoy,Geologist,Safety & Environment,Full-time,2022-10-25
564,3,Gregory,Love,Maintenance Technician,Engineering,Full-time,2025-06-02
565,3,Bruce,Wheeler,Processing Plant Operator,Safety & Environment,FIFO,2019-03-11
566,3,Robert,Vargas,Haul Truck Operator,Engineering,Contractor,2025-07-23
567,3,Garrett,Hamilton,Maintenance Technician,Mining Operations,Contractor,2021-11-15
568,3,Dillon,Taylor,Electrical Engineer,Drill & Blast,FIFO,2019-06-17
569,3,Joshua,Hancock,Processing Plant Operator,Engineering,Full-time,2023-01-14
570,3,Karen,Rice,Surface Operator,Engineering,Full-time,2022-07-26
571,3,David,Owen,Shift Supervisor,Drill & Blast,Full-time,2025-05-19
572,3,Troy,Johnson,Safety Officer,Mining Operations,FIFO,2024-01-16
573,3,Michelle,Mathews,Haul Truck Operator,Engineering,Full-time,2017-03-18
574,3,Sylvia,Harrington,Electrical Engineer,Mining Operations,Full-time,2019-05-17
575,3,Jerome,Byrd,Safety Officer,Drill & Blast,Full-time,2018-12-01
576,3,Randall,Cole,Safety Officer,Mining Operations,Full-time,2018-09-07
577,3,Tyler,Thomas,Underground Miner,Processing,FIFO,2025-06-13
578,3,John,Powers,Electrical Engineer,Engineering,Full-time,2025-01-24
579,3,Nathan,Stewart,Underground Miner,Processing,FIFO,2024-07-29
580,3,James,Lee,Shift Supervisor,Logistics,FIFO,2023-05-14
581,3,Christopher,Wells,Shift Supervisor,Safety & Environment,Contractor,2025-12-16
582,3,Mary,Wright,Surface Operator,Mining Operations,Full-time,2019-07-22
583,3,Richard,Brown,Drill & Blast Technician,Drill & Blast,FIFO,2019-02-09
584,3,Jason,Vargas,Geologist,Drill & Blast,Full-time,2024-01-20
585,3,Andrea,Smith,Maintenance Technician,Maintenance,Full-time,2024-06-09
586,3,Kayla,Hall,Underground Miner,Maintenance,Full-time,2025-09-01
587,3,Scott,Porter,Geologist,Safety & Environment,Full-time,2020-07-22
588,3,Judy,Kline,Shift Supervisor,Drill & Blast,Contractor,2018-10-31
589,3,Omar,Wallace,Processing Plant Operator,Drill & Blast,Full-time,2022-08-07
590,3,Jennifer,Hill,Drill & Blast Technician,Processing,Full-time,2022-11-17
591,3,Dawn,Mcintosh,Geologist,Processing,Full-time,2016-12-24
592,3,Rebecca,Phillips,Safety Officer,Maintenance,Contractor,2021-06-23
593,3,Linda,Jackson,Surface Operator,Drill & Blast,FIFO,2021-11-19
594,3,Amanda,Norris,Surface Operator,Drill & Blast,Contractor,2021-04-10
595,3,Daniel,Rice,Processing Plant Operator,Drill & Blast,Full-time,2024-06-29
596,3,Tyler,Blair,Shift Supervisor,Mining Operations,Contractor,2023-05-28
597,3,Misty,Johnson,Electrical Engineer,Processing,Contractor,2022-04-19
598,3,Raymond,Weaver,Electrical Engineer,Engineering,Full-time,2020-10-22
599,3,Nichole,Robles,Haul Truck Operator,Logistics,Contractor,2024-12-26
600,3,Theresa,Morris,Surface Operator,Engineering,Contractor,2018-05-20
601,3,Whitney,Mayer,Electrical Engineer,Maintenance,Full-time,2026-04-19
602,3,Jacob,Medina,Processing Plant Operator,Processing,FIFO,2018-10-10
603,3,Edwin,Shelton,Drill & Blast Technician,Engineering,Contractor,2025-12-01
604,3,Ashley,Odonnell,Shift Supervisor,Logistics,Full-time,2022-05-23
605,3,Timothy,Fisher,Drill & Blast Technician,Engineering,Full-time,2025-04-07
606,3,Devin,Davis,Shift Supervisor,Mining Operations,Full-time,2023-05-21
607,3,Robert,Shaw,Underground Miner,Engineering,Full-time,2024-06-01
608,3,Henry,Lynch,Underground Miner,Processing,FIFO,2022-07-17
609,3,Donald,Sanchez,Processing Plant Operator,Safety & Environment,FIFO,2018-04-19
610,3,Sydney,Davis,Processing Plant Operator,Safety & Environment,Full-time,2018-04-26
